questionaire_uuid;wm_config;responses_comment;wm_id;wm_testId;responses_stimulus;responses_score;wm_type;wm_date;responses_time
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C2_1;80;mushra;2025-05-04 23:48:49.429693;48046
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C2_2;75;mushra;2025-05-04 23:48:49.429693;48046
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C4_1;72;mushra;2025-05-04 23:48:49.429693;48046
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C4_2;76;mushra;2025-05-04 23:48:49.429693;48046
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C3_1;48;mushra;2025-05-04 23:48:49.429693;48046
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C3_2;55;mushra;2025-05-04 23:48:49.429693;48046
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C2_1;50;mushra;2025-05-04 23:48:49.429693;81434
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C2_2;18;mushra;2025-05-04 23:48:49.429693;81434
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C5_1;36;mushra;2025-05-04 23:48:49.429693;81434
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C5_2;78;mushra;2025-05-04 23:48:49.429693;81434
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C4_1;31;mushra;2025-05-04 23:48:49.429693;81434
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C4_2;66;mushra;2025-05-04 23:48:49.429693;81434
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C1_1;64;mushra;2025-05-04 23:48:49.429693;81434
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C1_2;73;mushra;2025-05-04 23:48:49.429693;81434
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C3_1;42;mushra;2025-05-04 23:48:49.429693;81434
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C3_2;83;mushra;2025-05-04 23:48:49.429693;81434
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;reference_1;67;mushra;2025-05-04 23:48:49.429693;81434
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;reference_2;81;mushra;2025-05-04 23:48:49.429693;81434
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C3_1;19;mushra;2025-05-04 23:48:49.429693;47868
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C3_2;63;mushra;2025-05-04 23:48:49.429693;47868
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;reference_1;82;mushra;2025-05-04 23:48:49.429693;47868
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;reference_2;79;mushra;2025-05-04 23:48:49.429693;47868
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C4_1;55;mushra;2025-05-04 23:48:49.429693;47868
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C4_2;25;mushra;2025-05-04 23:48:49.429693;47868
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C1_1;25;mushra;2025-05-04 23:48:49.429693;47868
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C1_2;73;mushra;2025-05-04 23:48:49.429693;47868
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C2_1;84;mushra;2025-05-04 23:48:49.429693;47868
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C2_2;84;mushra;2025-05-04 23:48:49.429693;47868
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;lang_fam;mushra_noloop_nowav;Lang_eng;53;languageFamiliarity;2025-05-05 05:43:04.107487;104763
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;lang_fam;mushra_noloop_nowav;Lang_jp;0;languageFamiliarity;2025-05-05 05:43:04.107487;104763
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;lang_fam;mushra_noloop_nowav;Lang_man;20;languageFamiliarity;2025-05-05 05:43:04.107487;104763
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;lang_fam;mushra_noloop_nowav;Lang_canto;100;languageFamiliarity;2025-05-05 05:43:04.107487;104763
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;gender;mushra_noloop_nowav;M;0;gender;2025-05-05 05:43:04.107487;33247
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;gender;mushra_noloop_nowav;F;1;gender;2025-05-05 05:43:04.107487;33247
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;gender;mushra_noloop_nowav;NB;0;gender;2025-05-05 05:43:04.107487;33247
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;gender;mushra_noloop_nowav;NA;0;gender;2025-05-05 05:43:04.107487;33247
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;reference_1;26;mushra;2025-05-05 05:43:04.107487;1094556
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;reference_2;53;mushra;2025-05-05 05:43:04.107487;1094556
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C5_1;67;mushra;2025-05-05 05:43:04.107487;1094556
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C5_2;72;mushra;2025-05-05 05:43:04.107487;1094556
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C3_1;71;mushra;2025-05-05 05:43:04.107487;1094556
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C3_2;74;mushra;2025-05-05 05:43:04.107487;1094556
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C4_1;7;mushra;2025-05-05 05:43:04.107487;1094556
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C4_2;50;mushra;2025-05-05 05:43:04.107487;1094556
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C1_1;28;mushra;2025-05-05 05:43:04.107487;1094556
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C1_2;47;mushra;2025-05-05 05:43:04.107487;1094556
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C2_1;24;mushra;2025-05-05 05:43:04.107487;1094556
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C2_2;51;mushra;2025-05-05 05:43:04.107487;1094556
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;reference_1;70;mushra;2025-05-05 05:43:04.107487;302998
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;reference_2;73;mushra;2025-05-05 05:43:04.107487;302998
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C4_1;74;mushra;2025-05-05 05:43:04.107487;302998
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C4_2;71;mushra;2025-05-05 05:43:04.107487;302998
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C3_1;30;mushra;2025-05-05 05:43:04.107487;302998
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C3_2;48;mushra;2025-05-05 05:43:04.107487;302998
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C1_1;71;mushra;2025-05-05 05:43:04.107487;302998
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C1_2;73;mushra;2025-05-05 05:43:04.107487;302998
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C2_1;29;mushra;2025-05-05 05:43:04.107487;302998
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C2_2;53;mushra;2025-05-05 05:43:04.107487;302998
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C4_1;20;mushra;2025-05-05 05:43:04.107487;155947
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C4_2;39;mushra;2025-05-05 05:43:04.107487;155947
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;reference_1;27;mushra;2025-05-05 05:43:04.107487;155947
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;reference_2;44;mushra;2025-05-05 05:43:04.107487;155947
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C1_1;70;mushra;2025-05-05 05:43:04.107487;155947
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C1_2;68;mushra;2025-05-05 05:43:04.107487;155947
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C2_1;90;mushra;2025-05-05 05:43:04.107487;155947
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C2_2;74;mushra;2025-05-05 05:43:04.107487;155947
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C3_1;6;mushra;2025-05-05 05:43:04.107487;155947
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C3_2;44;mushra;2025-05-05 05:43:04.107487;155947
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C3_1;100;mushra;2025-05-05 05:43:04.107487;141135
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C3_2;83;mushra;2025-05-05 05:43:04.107487;141135
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C5_1;31;mushra;2025-05-05 05:43:04.107487;141135
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C5_2;40;mushra;2025-05-05 05:43:04.107487;141135
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;reference_1;34;mushra;2025-05-05 05:43:04.107487;141135
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;reference_2;50;mushra;2025-05-05 05:43:04.107487;141135
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C2_1;88;mushra;2025-05-05 05:43:04.107487;141135
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C2_2;80;mushra;2025-05-05 05:43:04.107487;141135
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C4_1;10;mushra;2025-05-05 05:43:04.107487;141135
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C4_2;33;mushra;2025-05-05 05:43:04.107487;141135
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C1_1;71;mushra;2025-05-05 05:43:04.107487;141135
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C1_2;69;mushra;2025-05-05 05:43:04.107487;141135
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C1_1;22;mushra;2025-05-05 05:43:04.107487;127808
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C1_2;54;mushra;2025-05-05 05:43:04.107487;127808
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C2_1;13;mushra;2025-05-05 05:43:04.107487;127808
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C2_2;35;mushra;2025-05-05 05:43:04.107487;127808
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C4_1;34;mushra;2025-05-05 05:43:04.107487;127808
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C4_2;55;mushra;2025-05-05 05:43:04.107487;127808
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C3_1;69;mushra;2025-05-05 05:43:04.107487;127808
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C3_2;68;mushra;2025-05-05 05:43:04.107487;127808
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;reference_1;70;mushra;2025-05-05 05:43:04.107487;127808
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;reference_2;82;mushra;2025-05-05 05:43:04.107487;127808
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C2_1;13;mushra;2025-05-05 05:43:04.107487;100155
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C2_2;34;mushra;2025-05-05 05:43:04.107487;100155
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C4_1;63;mushra;2025-05-05 05:43:04.107487;100155
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C4_2;63;mushra;2025-05-05 05:43:04.107487;100155
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C1_1;16;mushra;2025-05-05 05:43:04.107487;100155
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C1_2;32;mushra;2025-05-05 05:43:04.107487;100155
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;reference_1;70;mushra;2025-05-05 05:43:04.107487;100155
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;reference_2;100;mushra;2025-05-05 05:43:04.107487;100155
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C3_1;86;mushra;2025-05-05 05:43:04.107487;100155
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C3_2;83;mushra;2025-05-05 05:43:04.107487;100155
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C1_1;16;mushra;2025-05-05 05:43:04.107487;133272
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C1_2;44;mushra;2025-05-05 05:43:04.107487;133272
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C5_1;27;mushra;2025-05-05 05:43:04.107487;133272
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C5_2;42;mushra;2025-05-05 05:43:04.107487;133272
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C4_1;74;mushra;2025-05-05 05:43:04.107487;133272
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C4_2;73;mushra;2025-05-05 05:43:04.107487;133272
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C2_1;100;mushra;2025-05-05 05:43:04.107487;133272
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C2_2;54;mushra;2025-05-05 05:43:04.107487;133272
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C3_1;33;mushra;2025-05-05 05:43:04.107487;133272
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C3_2;44;mushra;2025-05-05 05:43:04.107487;133272
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;reference_1;90;mushra;2025-05-05 05:43:04.107487;133272
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;reference_2;80;mushra;2025-05-05 05:43:04.107487;133272
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C2_1;85;mushra;2025-05-05 05:43:04.107487;124727
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C2_2;76;mushra;2025-05-05 05:43:04.107487;124727
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C4_1;13;mushra;2025-05-05 05:43:04.107487;124727
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C4_2;31;mushra;2025-05-05 05:43:04.107487;124727
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C1_1;23;mushra;2025-05-05 05:43:04.107487;124727
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C1_2;38;mushra;2025-05-05 05:43:04.107487;124727
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;reference_1;69;mushra;2025-05-05 05:43:04.107487;124727
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;reference_2;66;mushra;2025-05-05 05:43:04.107487;124727
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C3_1;91;mushra;2025-05-05 05:43:04.107487;124727
6edb7625-1e4c-4ca6-8a69-2131babf85e9;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C3_2;86;mushra;2025-05-05 05:43:04.107487;124727
7469b391-c6b2-4cec-893e-377c7903df5b;configs/mushra_noloop_nowav.yaml;;lang_fam;mushra_noloop_nowav;Lang_eng;30;languageFamiliarity;2025-05-05 05:45:48.373162;103168
7469b391-c6b2-4cec-893e-377c7903df5b;configs/mushra_noloop_nowav.yaml;;lang_fam;mushra_noloop_nowav;Lang_jp;0;languageFamiliarity;2025-05-05 05:45:48.373162;103168
7469b391-c6b2-4cec-893e-377c7903df5b;configs/mushra_noloop_nowav.yaml;;lang_fam;mushra_noloop_nowav;Lang_man;30;languageFamiliarity;2025-05-05 05:45:48.373162;103168
7469b391-c6b2-4cec-893e-377c7903df5b;configs/mushra_noloop_nowav.yaml;;lang_fam;mushra_noloop_nowav;Lang_canto;100;languageFamiliarity;2025-05-05 05:45:48.373162;103168
7469b391-c6b2-4cec-893e-377c7903df5b;configs/mushra_noloop_nowav.yaml;;gender;mushra_noloop_nowav;M;1;gender;2025-05-05 05:45:48.373162;34412
7469b391-c6b2-4cec-893e-377c7903df5b;configs/mushra_noloop_nowav.yaml;;gender;mushra_noloop_nowav;F;0;gender;2025-05-05 05:45:48.373162;34412
7469b391-c6b2-4cec-893e-377c7903df5b;configs/mushra_noloop_nowav.yaml;;gender;mushra_noloop_nowav;NB;0;gender;2025-05-05 05:45:48.373162;34412
7469b391-c6b2-4cec-893e-377c7903df5b;configs/mushra_noloop_nowav.yaml;;gender;mushra_noloop_nowav;NA;0;gender;2025-05-05 05:45:48.373162;34412
7469b391-c6b2-4cec-893e-377c7903df5b;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C1_1;22;mushra;2025-05-05 05:45:48.373162;1186762
7469b391-c6b2-4cec-893e-377c7903df5b;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C1_2;62;mushra;2025-05-05 05:45:48.373162;1186762
7469b391-c6b2-4cec-893e-377c7903df5b;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C2_1;0;mushra;2025-05-05 05:45:48.373162;1186762
7469b391-c6b2-4cec-893e-377c7903df5b;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C2_2;62;mushra;2025-05-05 05:45:48.373162;1186762
7469b391-c6b2-4cec-893e-377c7903df5b;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C5_1;100;mushra;2025-05-05 05:45:48.373162;1186762
7469b391-c6b2-4cec-893e-377c7903df5b;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C5_2;78;mushra;2025-05-05 05:45:48.373162;1186762
7469b391-c6b2-4cec-893e-377c7903df5b;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C3_1;56;mushra;2025-05-05 05:45:48.373162;1186762
7469b391-c6b2-4cec-893e-377c7903df5b;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C3_2;60;mushra;2025-05-05 05:45:48.373162;1186762
7469b391-c6b2-4cec-893e-377c7903df5b;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C4_1;0;mushra;2025-05-05 05:45:48.373162;1186762
7469b391-c6b2-4cec-893e-377c7903df5b;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C4_2;58;mushra;2025-05-05 05:45:48.373162;1186762
7469b391-c6b2-4cec-893e-377c7903df5b;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;reference_1;100;mushra;2025-05-05 05:45:48.373162;1186762
7469b391-c6b2-4cec-893e-377c7903df5b;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;reference_2;59;mushra;2025-05-05 05:45:48.373162;1186762
